"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
23005.5,15880,94942.6,14568.1,11809,80848.2,-31.16,397.32,1106.82,64649.3,47.94,3187.8,34.16,42239.8,7.86568
76159.3,41945,118993,41694.5,28153,97058.7,8.2,2172.79,5121.3,70718.4,155.1,4797.9,10.64,13409.7,7.8668
28061.6,19515,94237.5,14074.5,11398,80925.2,6.56,942.13,2219.23,59387.3,82.72,3246.3,48.16,58448.4,7.8668
40924.1,26066,102893,19198.7,14862,84659.1,5.74,1729.46,4321.93,61321.1,50.76,117,26.32,37498,7.8668
31285.1,21662,94649.6,16648.5,13370,81606.1,16.4,5397.79,7475.55,103467,63.92,168.3,42634.5,72395.2,7.86792
43232.7,24715,114639,26830.4,18927,92902.1,33.62,62.35,63.21,55980.1,119.38,5292,44.8,86353.3,7.86904
15195.6,11123,89531.5,13699.7,10495,85548,40.18,925.36,1803.42,64128.6,73.32,3988.8,6.72,9370.25,7.86904
39876.9,23190,112694,48444.8,33914,93615.5,47.56,909.88,2134.52,58925,134.42,6031.8,31.92,36067.4,7.87127
39902.8,23487,111341,29234.6,21119,90720.3,35.26,815.71,1949.19,59003.3,110.92,6769.8,8.4,16191.2,7.87127
30556.4,15678,127730,32857.4,21347,100873,45185.3,221.02,419.25,53874.4,68.62,4862.7,48.16,47107.7,7.87239
14075.6,8764,105255,26909.9,17829,98915.8,49.2,1021.25,2449.28,80338.4,20.68,2210.4,71.68,57995.3,7.87239
24882.2,19666,82918.7,9330.78,7598,80482,32.8,948.15,2546.89,52653.9,30.08,1543.5,15.68,22339.2,7.87351
45258.5,29650,100036,22719.7,16926,87968.9,68.88,3499.34,8579.79,64704.8,102.46,6221.7,43.68,30453.3,7.87463
35780.5,22286,105219,17968.7,13795,85363.8,38481,52.03,31.82,16550.4,46.06,2951.1,11.76,22020.1,7.87463
33469.8,22285,98428.4,17841.6,11913,98150.3,25.42,1660.23,3760.78,66594.6,80.84,3411,4.48,8155.59,7.87463
44693.6,28418,103070,21418.4,16314,86041.2,42.64,1459.42,3586.2,56253,82.72,3722.4,105.84,63057.5,7.87574
42241.5,25315,109356,25170.7,17635,93540.6,87.74,1319.24,3366.47,60050.3,160.74,4374.9,35.84,49974.7,7.87574
31407.6,19422,105979,19566.8,14458,88693.6,-18.86,1657.22,3954.28,67101.9,157.92,8217,47.6,89129,7.87574
35713.3,23263,100611,24209.7,17611,90091.7,46.74,1434.48,3451.61,63274,51.7,2535.3,30.24,52152.9,7.87686
29236.9,19767,96932.8,15029.8,11923,82612.7,7.38,34.83,44.29,37212.7,64.86,2524.5,40.32,61451.4,7.88357
31474.1,18875,109281,30570.4,21878,91574.3,48829.4,7254.1,9217.05,143787,78.96,648,64479,80707.7,7.88357
22561.7,15010,98507.9,17473.4,14182,80745.7,43.46,1159.28,2638.91,66440.1,113.74,3634.2,50.96,35528.9,7.88357
13288.8,8654,100635,18413.9,13555,89028,0,1474.9,3801.63,72006.8,24.44,3285,-2.24,0,7.8858
33916.4,23844,93220.3,12902.7,10216,82771.3,12.3,3212.96,8098.19,64369.1,65.8,2536.2,-2.24,0,7.8858
24684.1,13935,116089,27042,19179,92404.3,-8.2,60.2,-2.58,0,73.32,131.4,1.68,2897.38,7.88804
22266.3,13619,107148,20313.9,15679,84909.1,7.38,761.96,1888.13,55965.8,76.14,3853.8,1.12,1561.71,7.88915
44964.5,24575,119910,28417.9,19922,93484.4,22.14,3312.29,7435.56,68604.4,98.7,4514.4,3.92,6760.56,7.88915
13421.8,8773,100263,25395.4,17229,96599.5,41.82,1414.27,3389.69,58722.4,94.94,3950.1,16.8,26853.8,7.89027
28560,16051,116610,24697.6,13787,117399,103.32,55.9,9.89,18518.6,128.78,7792.2,34.16,35535.1,7.89139
56480.9,34656,106808,21884.2,16180,88640.3,209.92,2578.28,6468.06,63887.1,141,5911.2,0,0,7.89251
38455.2,23894,105474,26790.2,18302,95930.7,22.14,2928.3,6572.55,69676.3,128.78,4766.4,15.12,17084.6,7.89362
31594.5,20778,99652.4,23333.1,16471,92839.4,36.9,2108.72,4697.32,66690.6,110.92,5931.9,5.04,8469.27,7.89586
42134.4,28949,95385.7,27369.1,18673,96056.5,43.46,2624.29,5889.71,60029.2,95.88,5691.6,9.52,10945.7,7.89586
22346.8,15107,96943.1,13266,10299,84415.8,48.38,1121.44,2282.44,64447.2,67.68,4133.7,52.08,54176.4,7.89586
20865.6,13741,99515.9,16277.8,12841,83076.3,25424.9,55.47,41.28,26265.3,71.44,3240.9,37.52,68303.1,7.89921
22226.4,11578,125810,14698.5,10410,92534.2,27.06,1027.7,2475.08,66724.3,59.22,2684.7,38.64,64931.1,7.89921
24427.9,13331,120089,30609.8,20811,96393.4,54.94,2060.13,4352.03,78312.6,73.32,4035.6,42.56,35306.5,7.90033
30953.3,21875,92734,16401.6,12639,85046.1,54.12,1741.07,4469.85,64651.5,91.18,4149.9,4.48,4660.34,7.90145
47355.7,31239,99347.1,23899.7,18779,83406.6,54.94,1761.71,4299.14,62792.2,122.2,5086.8,44.8,49762.9,7.90257
40278.7,26634,99110.4,21609.5,16195,87446.6,117.26,2174.08,4968.65,66372.9,95.88,5034.6,161.84,63511.1,7.9048
47444.6,30438,102153,26608.2,19502,89416.1,47159,39.13,25.37,16626.5,117.5,5206.5,-1.12,0,7.90592
47613.3,27415,113820,26371.2,17919,96448.6,71.34,2793.71,6666.72,67279,173.9,10557,34.72,52916.5,7.90704
34848.1,20115,113537,34499,26107,86602.4,63.96,13156.7,21829,93557.1,56.4,272.7,77592.5,82745.1,7.90927
37486.4,25124,97783.3,24046.5,18068,87221.1,32404.8,71.81,76.54,23439.8,72.38,3633.3,44.8,52428.8,7.91151
28244.3,19822,93382,20502.5,15662,85790.4,18.04,2893.47,6518.37,71032.2,83.66,4187.7,115.92,66060.3,7.91151
37446.5,24919,98482.8,15932.6,12619,82745,37.72,1781.06,4530.48,62494.1,83.66,3614.4,4.48,4976.29,7.91151
20333.6,15980,83390.7,13117.5,11240,76483.2,40.18,82.99,137.6,51826.2,13.16,1282.5,-11.76,0,7.91486
26396.3,17607,98251.1,15442.2,12340,82011.6,26677.1,28.38,-13.33,0,65.8,2583.9,16.8,31457.3,7.91598
34432.3,24757,91148.2,16983.8,13829,80486.9,-26.24,83.42,241.23,40432.9,73.32,5890.5,58.8,52787.9,7.91709
12287.1,7147,112669,28887.8,21142,89546.4,58.22,756.37,1584.12,52592.1,97.76,4514.4,11.2,21588.3,7.92045
45952.2,29024,103760,13941.6,9800,93232.6,59.04,25.37,32.68,23796.9,142.88,5983.2,48.72,53215.2,7.92045
18010.3,10482,112605,21122.4,15170,91250.9,41786.4,4637.12,5424.02,126862,75.2,438.3,52081.1,79394.9,7.92045
35697.2,24271,96388.8,21167.5,15874,87390.2,26.24,1217.76,2925.72,54194.5,121.26,5148.9,14,24144.8,7.92156
40918.5,26411,101535,28176.8,20278,91064.1,45.92,2715.02,6426.78,64817.7,105.28,5766.3,47.6,82092.5,7.92715
23428.3,16042,95711.1,13830.9,10963,82680.3,-5.74,2146.13,4558.86,64570.9,41.36,3339,7.28,12233.4,7.92939
40282.2,26503,99608.9,22595.1,17411,85049.2,34734.4,93.31,183.18,45646,85.54,4030.2,44.24,67425.9,7.92939
31696.7,20531,101177,14409.9,10911,86551.6,-28.7,1865.34,4393.74,62583.8,70.5,2730.6,36.4,50755.5,7.92939
56240.1,32339,113972,31723.3,21339,97428.2,1322.66,1637.01,3810.66,64581.2,194.58,9058.5,116.48,68771.5,7.93051
31043.6,21214,95902.4,18920.7,14423,85972.8,79.54,6994.81,10095.1,103261,61.1,277.2,58760.8,74951.8,7.93051
39733.4,24514,106224,25720.1,19562,86166.7,22.14,1541.98,3599.96,59337.8,135.36,9606.6,11.2,11838.8,7.93162
21955.5,13103,109813,17042.9,12690,88015.9,30.34,1054.79,2298.78,64880.6,82.72,3892.5,13.44,23179.1,7.93162
33798.8,20995,105503,34347.3,22259,101127,490.36,2898.63,6505.9,73601,149.46,8844.3,673.68,92171.8,7.93274
23202.2,9186,165532,45018,17998,163924,62.32,2279.43,5188.38,103856,107.16,4313.7,20.72,29519.7,7.93386
31451.7,19378,106369,23863.6,17770,88009.4,39397.7,43,16.34,11898.4,109.98,6021,27.44,39093.6,7.93498
47254.9,28209,109784,19970.3,13621,96084.9,33.62,2586.88,5772.75,62357.5,115.62,6085.8,11.76,17126.7,7.93498
47352.2,31646,98062.1,19343.8,14599,86835.8,29.52,1785.79,4244.53,66500,120.32,4319.1,31.36,58720.3,7.93498
67177.6,38596,114068,47399.3,24120,128788,48.38,105.35,35.26,29625.6,287.64,16614,1.12,1835.01,7.93609
30681.7,21680,92747,12965,10436,81417.7,24.6,969.65,2380.05,64560.8,74.26,3112.2,-11.2,0,7.93609
19443.9,13198,96550.7,12524.7,9982,82229.8,21.32,1285.27,3010.86,68561.4,62.98,2765.7,0.56,1931.59,7.93833
32937.8,23454,92036,21653.7,17459,81281.8,-24.6,1687.32,3730.25,63845.8,78.02,2290.5,-16.24,0,7.93945
37639,25575,96450,17448.8,13407,85293,44.28,1801.27,4479.74,63177.2,82.72,4203.9,19.04,29018.7,7.94503
26149.9,13947,122877,37242.8,24031,101566,30.34,2909.38,6447.42,70765,193.64,8514.9,16.8,32382.5,7.94727
30852.5,21660,93349.5,13191.3,10444,82775.5,15.58,1670.55,4210.13,66357.6,25.38,1788.3,70.56,71141.9,7.94727
36328.6,22298,106773,35780.7,24426,96001.1,60217.5,80.84,58.05,35890.2,142.88,8919.9,29.12,48933.6,7.9495
17273.9,12718,89012.6,13760.4,11075,81426.9,20.5,1049.63,2332.75,58106.8,60.16,2528.1,3.92,7340.03,7.9495
55136.9,33286,108558,31840.6,20961,99551.8,85574.4,9377.44,10689.4,157248,146.64,881.1,95154.1,81587,7.9495
32718,19829,108135,23395.4,16993,90227.9,-30.34,696.17,1591,51541.2,85.54,3279.6,-3.92,0,7.95174
33633.6,22603,97518.5,20697.6,16351,82957.6,30.34,504.39,1151.11,62294.9,102.46,3343.5,492.24,69226.3,7.95398
31851.4,22311,93559.8,16627.1,12827,84951.8,426.4,1681.73,3818.4,69261.7,43.24,2489.4,-20.72,0,7.95509
32100.6,14087,149339,56188.9,21659,170017,42.64,2527.97,5374.14,102413,132.54,7659.9,30.24,46088.6,7.95733
18494.7,12925,93777.1,12730.5,9929,84027.2,-16.4,1025.98,2325.44,68556,74.26,3168.9,-11.76,0,7.95733
33151.3,21541,100859,15121.6,11945,82964.5,28.7,30.1,4.73,5636.1,53.58,4146.3,15.12,24168.4,7.96068
63136.5,35988,114975,39592.9,25968,99921.4,41,3962.02,9185.23,70028.3,157.92,6233.4,35.84,41943,7.96068
54043.5,31219,113450,26638.5,17391,100384,36.08,1791.81,4414.81,64654.5,189.88,7020,104.16,61497.6,7.96068
19546.8,12031,106477,21605.4,15435,91734.9,17.22,1814.17,4422.12,66637.9,71.44,3005.1,55.44,51904.5,7.9618
24331.3,16350,97527.6,13857.2,10963,82837.2,-7.38,1230.66,2728.35,55667.9,83.66,3368.7,4.48,8388.61,7.9618
23786,14657,106355,18586.1,12985,93805.2,4.92,1609.49,3743.58,71590.1,55.46,3558.6,22.4,24065.7,7.9618
22025.5,13107,110129,15310.2,12379,81054.3,21.32,1231.95,2914.97,53496.4,41.36,2205.9,-24.08,0,7.96403
41864.2,27258,100653,22235.1,16558,88005.9,33.62,1299.03,2606.66,68386.7,91.18,3950.1,40.32,67754.1,7.96515
37097.9,21895,111041,25873.5,18931,89569.6,71.34,53.32,8.6,4736.22,134.42,9753.3,50.4,55983.3,7.96627
34092.8,21578,103546,21766.9,14698,97055.1,44635.1,67.51,76.54,32572.2,106.22,5772.6,54.88,50656.6,7.96627
21974.4,14740,97701.1,35682.3,24004,97420.2,7.38,712.51,1793.96,71863.7,62.98,1449.9,15.68,25690.1,7.96739
36335.6,23979,99307.3,17976.9,14006,84116.2,68.06,1360.95,3366.47,62077.9,113.74,6699.6,154.56,55655.2,7.96739
61661.6,35283,114533,42870.4,28575,98322.2,67404.8,111.8,85.57,45592.8,90.24,2371.5,46.48,38558.4,7.96962
47177.9,30420,101639,26141.6,18708,91576.6,45.92,991.15,2429.5,62049.8,142.88,9393.3,104.16,65636.8,7.97074
43838.9,27941,102825,27808.7,20449,89122.6,44.28,1450.82,2908.95,76225.9,62.98,3938.4,-8.96,0,7.97186
30284.8,20918,94882.1,13219.2,10930,79262.1,95.94,1166.59,2487.12,62355,44.18,3402.9,102.48,55050.2,7.97186
22346.8,14524,100834,14258.2,11288,82780.2,82,736.16,1543.7,55102.4,56.4,2504.7,92.4,53588.7,7.97186
14954.8,9003,108861,21546.3,16006,88220.6,24.6,1489.95,3483.43,74996.7,79.9,3640.5,15.12,55050.2,7.97297
31135.3,18383,110998,29490.5,19243,100436,0.82,1776.33,3901.82,75054.2,141,9106.2,47.04,57089.1,7.97409
39555.6,26227,98841.5,18998.6,14592,85327,13.94,1377.29,3215.54,60382.1,64.86,3314.7,1.68,2823.09,7.97521
26148.5,18223,94038.8,22416.3,17826,82412.1,24.6,1538.54,3605.55,61631,99.64,3751.2,58.24,70681.8,7.97856
47549.6,31898,97693,21802.2,17331,82443.4,24.6,8106.36,12757.7,94633.5,56.4,268.2,66590.2,73569.2,7.97968
33855.5,23131,95921.2,15768.6,12566,82238.7,0,727.56,1564.34,58583.2,47.94,2250,-1.68,0,7.9808
30133.6,18680,105719,20003.9,14728,89012.5,18.86,1127.89,2967,62123.1,88.36,3488.4,22.96,40667.7,7.98303
31742.9,21142,98396.7,25576.6,19390,86446.1,45.92,1590.57,3990.83,70194.1,106.22,4615.2,32.48,36700.2,7.98303
24738.7,18021,89965.9,15264.3,12273,81509.1,4.92,1065.54,2235.14,76015.6,90.24,5478.3,19.04,21891.3,7.98415
36323.7,23511,101251,16213.9,12251,86735.1,63.96,2205.9,5507.44,60155.9,64.86,2705.4,98,52215.7,7.98415
55081.6,33629,107343,28789.4,20272,93071.3,11.48,11383.8,17574.1,105451,71.44,401.4,77490.6,78793.9,7.98415
47280.1,28945,107050,21551.2,15457,91374.9,164,12706.9,15474.8,141267,69.56,378,124795,77205,7.98527
30191.7,19478,101583,27374.1,19838,90431.8,55.76,4090.59,9325.41,64379,135.36,6833.7,113.12,69938,7.98639
23660.7,16063,96534.1,24346.6,18578,85885.5,204.18,1219.05,3316.16,70423.8,66.74,2342.7,292.88,74396.1,7.98862
21586.6,12310,114923,31514.2,20006,103235,26.24,3439.14,8360.49,76289.8,87.42,4173.3,4.48,5062.09,7.99086
33364.8,20628,106001,20103.1,15568,84627.3,13.94,1194.54,2874.12,67318.9,58.28,3003.3,2.24,3670.02,7.99086
51256.8,31018,108297,17170.8,13738,81911.9,23.78,1998.64,4245.39,66865.2,131.6,10689.3,-3.92,0,7.99086
16538.2,8995,120494,52730.1,25539,135311,136.12,2758.88,6534.71,75464.1,161.68,10539,772.8,64682.3,7.99533
33635,22302,98838.8,23031.3,16567,91107.7,-11.48,1301.61,2918.84,58948.9,83.66,4171.5,64.96,83474.9,7.99533
29619.8,18430,105326,18172.8,13843,86034.5,34.44,1492.96,3402.16,60902.5,58.28,4419.9,28,52428.8,7.99644
40565.7,26389,100743,18042.5,12597,93866,58.22,1205.72,2896.05,60233.4,104.34,4022.1,29.68,47441.7,7.99868
41213.2,29006,93116.9,17580.8,13303,86610.2,45.92,1750.53,3925.04,58289.5,46.06,2961,44.8,83886.1,7.9998
25414.9,17184,96926.8,17184.7,13440,83796.1,36829.5,3926.33,5113.56,130398,32.9,496.8,47483.5,74783.2,7.9998
43299.2,25566,110993,29514.3,21251,91019.1,-1.64,3115.35,7085.11,65004.9,142.88,8925.3,5.6,10485.8,8.00315
30230.2,20898,94801.7,13660.4,10158,88132.2,24841.9,35.69,-3.87,0,57.34,2315.7,52.64,55642.2,8.00315
26560.1,17451,99744.6,40688.4,28886,92313.1,47.56,1707.1,4017.06,72845.1,93.06,3614.4,33.6,44040.2,8.00539
32878.3,22415,96128.1,12993.7,10223,83298.1,7.38,3.01,31.82,24248.3,77.08,2945.7,28.56,37434.2,8.00539
36726.9,21097,114089,42494.9,18093,153924,63.96,3878.17,8604.73,84041.7,204.92,9440.1,49.84,102072,8.00762
45542,24623,121214,29492.1,21170,91298.8,19.68,1077.15,2898.63,67220.3,50.76,936.9,17.36,29939.6,8.00986
13309.8,7930,109996,18655.8,13635,89668.3,18.86,1151.97,2646.22,71929.8,53.58,4293,25.76,43287.4,8.01097
61782.7,33579,120581,38112.8,26159,95483.8,64.78,6458.17,15535,71305.8,115.62,4660.2,31.92,61526.7,8.01209
42023.8,27100,101626,15025.7,11676,84337.4,15.58,2069.59,4869.32,63029,116.56,5328,47.6,63663.5,8.01209
43149.4,23843,118602,40872.9,21759,123105,52.48,1136.92,2672.88,59059.3,168.26,8828.1,118.72,61263.3,8.01321
24136,15950,99171,17135.5,12919,86925.8,35.26,1894.58,4051.89,65389,48.88,2144.7,23.52,81126.7,8.01656
49365.4,26590,121670,48916.3,21015,152547,106.6,5900.89,13837.4,96421.9,199.28,6688.8,80.08,102904,8.01656
38953.6,25278,100991,16297.5,12586,84862,51.66,752.5,1721.29,58057.9,4.7,825.3,17.92,23027.6,8.01768
29338.4,19818,97018.9,14067.9,11130,82835.1,36.08,1239.69,2886.16,57614.2,68.62,4477.5,100.24,75509.5,8.01768
21498.4,11814,119258,24281,17338,91780,35160,39.13,-3.44,0,87.42,3969,50.4,78643.2,8.01768
43062.6,26940,104757,18545.1,13000,93490.2,31.98,34.4,79.98,22116.3,51.7,148.5,22.4,44485,8.01991
45817.8,27510,109150,24111.3,17630,89628.9,36.08,58.91,48.16,22226.9,90.24,3072.6,16.8,26214.4,8.02103
19371.1,10490,121020,26285.1,18410,93569.8,42.64,1650.34,3732.83,63426.2,73.32,2516.4,36.4,43372.9,8.02215
20379.1,13734,97245.1,27760.3,19758,92079,50.02,1376,3157.06,69036.1,70.5,4400.1,17.36,27088.2,8.0255
25648.7,17831,94269.2,13982.6,11391,80446.5,94.3,977.82,2315.12,63060.6,44.18,2657.7,30.24,46088.6,8.02886
39025.7,25565,100043,14438.6,11504,82253.6,20.5,1449.96,3747.45,62747.3,88.36,5394.6,28,50972.4,8.02886
41917.4,27606,99510.9,21680.8,16002,88793.5,47.56,63.64,67.51,31157.3,133.48,9587.7,44.24,49988.2,8.03109
44209.9,21998,131709,45323,18554,160089,35435.5,1636.15,3962.45,62801.2,176.72,9176.4,48.16,61886.5,8.03109
44136.4,21002,137726,36212.8,16707,142051,49.2,2741.25,6067.3,85236.1,235,11062.8,54.32,64725.7,8.03221
58912,35602,108445,46489.9,26090,116779,46.74,3381.09,7065.33,86081.7,167.32,5908.5,8669.92,63541.9,8.03556
21302.4,14819,94208.4,19475,14771,86406.7,59.04,906.87,2137.96,62690.5,37.6,1951.2,1.12,1561.71,8.03668
23778.3,15418,101072,26069.4,18910,90348.3,38.54,707.78,1508.44,56136.9,61.1,2938.5,34.16,57402.8,8.04003
33422.9,20582,106423,24755,19610,82730.4,48.38,1669.26,4414.81,65076.2,109.04,3546.9,67.76,60009.7,8.04003
15210.3,7726,129022,20179.4,14510,91142.4,41.82,695.31,1681.3,56709,50.76,2761.2,23.52,30223.7,8.04338
44732.8,25676,114177,25939.1,18636,91218.2,36.9,1295.59,2840.15,58624.3,62.98,3675.6,13.44,26691,8.0445
40874.4,26082,102705,23062.5,18030,83828.3,33.62,1355.79,2905.94,61334.5,137.24,7840.8,20.16,21309.8,8.04674
46538.8,30226,100905,21821,16598,86158.7,-4.92,2471.64,5793.82,63178.7,125.02,5801.4,44.8,47355,8.04674
27085.1,18745,94694.5,12550.1,9956,82611.8,29555.3,2.15,3.44,4025.78,49.82,2939.4,-3.92,0,8.04674
18626.3,9519,128238,31438.8,20911,98530.6,12.3,1514.46,3583.19,71463.2,32.9,4964.4,24.08,23910.7,8.04674
13621.3,10309,86592.8,22881.3,18561,80790.2,84.46,740.89,1568.64,67677.7,49.82,836.1,30.24,34768.6,8.04785
26807.9,18299,96009.8,18337.7,14191,84685.9,22.96,1857.17,4368.37,59967.6,27.26,2146.5,38.08,73400.3,8.04785
33019.7,18022,120074,21821,15926,89794.2,53.3,1901.03,3839.04,69616.9,70.5,3471.3,11.76,18350.1,8.04897
42144.9,26276,105115,17103.6,11572,96863,22.14,1705.81,3655.86,78864.5,107.16,5244.3,12.32,14417.9,8.05232
48741.7,30891,103407,20714,15542,87344.9,16.4,1182.5,2609.67,53479.5,103.4,3024.9,17.92,23488.1,8.05232
52292.1,32590,105155,21935,15918,90308.6,53.3,2316.41,5107.11,61992.9,67.68,4093.2,17.36,16980.7,8.05456
31908.8,21286,98241.8,22567.2,17714,83491.3,34.44,512.99,1135.63,68531,44.18,2297.7,3.92,6116.69,8.05456
22155.7,14273,101730,29113.3,21821,87437.2,32.8,98.04,251.55,56073.4,82.72,5260.5,-5.04,0,8.05456
43932.7,29463,97721.7,23429,17380,88345.5,53500.9,5897.88,6689.08,169519,71.44,585.9,59047.5,72976.8,8.05791
38712.1,26580,95449.1,17787.4,14096,82698.5,36.08,1555.74,3629.63,62368,30.08,4421.7,39.2,35680.7,8.05791
33299.7,21875,99763.6,16132.7,12691,83308.8,-40.18,-6.02,36.55,24694.2,62.98,3349.8,-13.44,0,8.05903
18893.7,10027,123488,36337.5,23963,99378.8,9.02,2215.79,4958.76,75593.7,118.44,4050,17.92,30905.4,8.06238
31065.3,21528,94569.7,13191.3,10248,84358.7,23.78,1366.11,2897.77,54649.9,42.3,2867.4,7.84,9694.38,8.06238
46345.6,28196,107721,28618.8,20820,90084.7,31.98,1986.17,4806.11,64359.1,157.92,4109.4,40.88,47841.3,8.0635
41432.3,27487,98785.1,21144.5,15922,87032.2,26.24,1552.3,3648.98,64215.8,129.72,5689.8,122.08,97568.7,8.0635
48050.1,29092,108243,22641.8,16248,91325.4,-3.28,1834.38,4686.14,58980.4,99.64,4420.8,19.04,31195.1,8.06462
16878.4,10686,103513,16723.1,13143,83387.6,68.88,968.36,2531.41,57029.4,8.46,1975.5,31.92,31222.5,8.06574
24997.7,21227,77177.6,13656.3,12326,72609,25.42,260.15,505.68,38445.8,55.46,1315.8,21.28,41017.8,8.06574
12785.5,7827,107054,40348.9,26523,99698.6,39.36,2095.82,5201.71,70755.4,69.56,3836.7,157.92,81491.7,8.06685
35007,19187,119572,32938.6,23063,93598.5,50.84,3463.22,7939.95,66143.7,122.2,7336.8,34.16,35535.1,8.06685
17732.4,10698,108629,17363.5,12963,87783.3,22.96,1129.61,3065.04,79615.7,10.34,113.4,17.36,29171.9,8.06797
36538.6,20855,114821,35852,22287,105425,144.32,2373.17,5473.04,69972.9,181.42,10612.8,56.56,86202.7,8.06909
34496.7,22747,99387.9,35428.1,23846,97367.1,52.48,87.72,14.19,10332.8,79.9,238.5,19.6,23787.1,8.06909
23613.1,16635,93027.2,13379.9,11158,78586.5,34232.5,3910.85,4316.34,135089,45.12,364.5,39044.3,71551.1,8.07244
21354.2,13542,103343,20073.6,14194,92683.1,37218.2,49.02,110.08,66798.2,68.62,5044.5,63.84,39470,8.07244
33965.4,23394,95150.7,17347.9,12966,87684.2,-0.82,2459.17,5765.87,64593.5,78.02,6275.7,98,50972.4,8.07244
10920,8091,88450.5,18828,14534,84898.4,5.74,612.32,1397.93,62323,47,1895.4,47.04,46709.3,8.07244
34984.6,23965,95670.8,16482.8,12336,87566.3,20.5,1727.74,4054.04,64706.7,57.34,4200.3,358.96,60630.9,8.07356
27662.6,16955,106924,30776.2,21579,93468.3,38.54,1121.87,2500.45,60201.9,119.38,7862.4,58.8,55050.2,8.07468
32571,23747,89888.1,13614.5,10775,82806.2,-10.66,21.07,-41.71,0,58.28,3871.8,6.72,9370.25,8.07579
16036.3,9749,107801,14070.4,10357,89033.1,-9.84,1169.17,2305.23,60942.1,50.76,1815.3,23.52,37595.3,8.07691
44661.4,25482,114863,29734,20739,93960.6,58247.1,8473.58,9793.68,145048,95.88,662.4,79893,78940.2,8.07803
21491.4,14030,100389,27571.7,18650,96886.7,36.9,982.98,2265.67,73397.4,112.8,5121,16.8,31457.3,8.07803
33236,22426,97126.3,15270.9,11946,83776.3,13.12,1701.51,3841.19,70337,81.78,2120.4,81.2,61166.9,8.08026
20545.7,14314,94067.5,13259.4,10787,80557,0.82,707.35,1759.13,59060.6,12.22,1820.7,36.96,62108,8.08138
36064.7,24069,98198.3,19533.2,15813,80954.2,89.38,12777.5,15658.9,172706,35.72,381.6,109958,80360.7,8.0825
42051.8,24774,111242,22909.2,16138,93033.5,35.26,2354.25,5478.2,67194.3,146.64,7031.7,25.76,29107,8.08362
17605,11506,100275,18258.9,13834,86498.3,1332.5,940.84,1812.88,66485.1,16.92,1419.3,3092.32,68143.3,8.08362
26385.8,18922,91386.7,16332.8,13319,80365.2,36.9,731.86,1598.74,59871.4,72.38,3197.7,10.64,17879.6,8.08585
12951.4,9389,90401.9,27643.8,18969,95506.7,7.38,1041.46,2567.96,75333,88.36,4228.2,32.48,59128,8.08697
35978.6,24443,96465,16379.5,12870,83406.9,-30.34,1814.17,4280.22,63940.9,57.34,2806.2,5.6,9657.94,8.08697
39206.3,25615,100309,15615.3,12114,84477.6,41.82,1014.37,2398.11,62095,87.42,3367.8,16.8,28973.8,8.08809
41788.6,29047,94283.7,15462.7,12703,79773.8,19264.3,46.01,27.52,16395.9,79.9,1811.7,55.44,84495.7,8.0892
33470.5,20235,108402,24165.4,17830,88822.4,19.68,52.46,37.41,34531,54.52,243.9,68.88,90282.4,8.0892
34451.2,24030,93957.3,13147.1,10314,83537.5,36.08,1850.72,4099.19,68270.5,62.98,5193,61.6,79157.2,8.09032
22383.9,15631,93848.9,21287.2,15362,90813.6,63.96,1443.51,3452.9,59377.9,62.04,2787.3,23.52,40563.3,8.09032
39475.1,23285,111103,37907.8,26645,93237.9,44462,53.32,9.46,7208.96,181.42,10386.9,20.72,54316.2,8.09032
15451.8,9418,107523,18149.1,14275,83321.7,17.22,16.77,35.26,23579.6,47.94,4317.3,18.48,22020.1,8.09144
30870.7,21791,92843,11245.5,9295,79288.2,-33.62,825.6,2251.91,59943.6,43.24,1480.5,-6.72,0,8.09144
40069.4,25159,104376,32633.5,23111,92539.1,127.1,1179.49,3218.98,67141.7,139.12,4866.3,70.56,61656.3,8.09256
38919.3,25846,98685.1,18839.5,14442,85491.3,143.5,874.19,2307.38,58004,94.94,3625.2,10.08,15728.6,8.09256
42755.3,27763,100926,22413.9,16611,88430.3,79.54,1526.07,3559.54,64477.1,99.64,4471.2,-0.56,0,8.09591
19771.5,13566,95514.2,32278.5,21175,99901,38048.8,69.23,108.79,56139.1,97.76,3067.2,19.6,36700.2,8.09926
31074.4,18595,109518,23566.8,16143,95674.5,16.4,2518.08,5861.76,65266.1,138.18,6660,40.32,56221.5,8.09926
36784.3,24748,97409.7,16350.8,12417,86298.3,27.06,1066.83,2366.72,60540.7,58.28,1672.2,8.96,17794,8.10038
35597.1,23045,101232,18575.5,14257,85386.9,33.62,1370.41,3305.41,60139.7,108.1,4941,44.8,51509,8.1015
30350.6,21015,94649.4,11744.9,9675,79556.7,39.36,517.72,1172.18,52401.1,88.36,2556,20.72,31579.2,8.1015
42326.9,26016,106624,23428.2,17216,89184,32.8,1741.07,4124.13,66752,80.84,4134.6,7.84,11677.3,8.10373
78468.6,43667,117767,47440.3,21723,143122,47.56,3510.52,8183.76,74058.4,229.36,14259.6,315.28,61678.2,8.10485
44328.2,28784,100927,24705,18388,88050,18.04,49.88,51.6,20746.4,126.9,7742.7,62.16,44279.5,8.10597
